year,month,day,hour,minute,data_source,dry_bulb_temperature,dew_point_temperature,relative_humidity,atmospheric_station_pressure,extraterrestrial_horizontal_radiation,extraterrestrial_direct_normal_radiation,horizontal_infrared_radiation_intensity,global_horizontal_radiation,direct_normal_radiation,diffuse_horizontal_radiation,global_horizontal_illuminance,direct_normal_illuminance,diffuse_horizontal_illuminance,zenith_luminance,wind_direction,wind_speed,total_sky_cover,opaque_sky_cover,visibility,ceiling_height,present_weather_observation,present_weather_codes,precipitable_water,aerosol_optical_depth,snow_depth,days_since_last_snowfall,albedo,liquid_precipitation_depth,liquid_precipitation_quantity
2017,1,1,0,0,,4.254999999999999,2.2833333333333328,86.99166666666667,101270.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,1,0,,3.9883333333333333,2.1133333333333333,87.55833333333332,101241.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,2,0,,3.4866666666666677,1.7075000000000002,88.11666666666667,101263.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,3,0,,3.0841666666666665,1.4708333333333332,89.13333333333334,101282.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,4,0,,2.8716666666666666,1.3591666666666666,89.79166666666667,101245.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,5,0,,2.9275,1.38,89.54166666666667,101255.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,6,0,,2.904166666666667,1.2733333333333332,88.99999999999999,101316.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,7,0,,2.7575,1.0208333333333335,88.32499999999999,101432.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,8,0,,2.9516666666666667,0.7941666666666665,85.70833333333333,101545.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,9,0,,3.7966666666666664,0.7675,80.59166666666667,101629.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,10,0,,5.323333333333333,0.10750000000000004,69.225,101778.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,11,0,,6.135833333333333,-0.8916666666666666,60.675000000000004,101890.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,12,0,,6.441666666666666,-1.6558333333333335,56.15833333333333,101918.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,13,0,,7.146666666666667,-2.341666666666667,50.900000000000006,101940.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,14,0,,7.34,-3.4724999999999997,46.125,102013.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,15,0,,7.343333333333333,-3.6308333333333334,45.574999999999996,102130.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,16,0,,6.425,-4.1125,46.82499999999999,102295.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,17,0,,5.132499999999999,-4.891666666666667,48.291666666666664,102459.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,18,0,,4.305833333333333,-4.895833333333333,51.15,102625.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,19,0,,3.5566666666666666,-5.0025,53.46666666666666,102797.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,20,0,,2.9633333333333334,-5.005,55.775000000000006,102931.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,21,0,,2.111666666666667,-5.13,58.699999999999996,103030.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,22,0,,1.7675,-4.864166666666667,61.38333333333333,103106.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,1,23,0,,1.275,-4.671666666666667,64.53333333333333,103174.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,0,0,,0.4866666666666666,-4.666666666666668,68.35833333333333,103225.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,1,0,,0.22333333333333336,-4.484166666666666,70.61666666666667,103257.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,2,0,,-0.1941666666666667,-4.53,72.53333333333333,103274.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,3,0,,-0.36250000000000004,-4.474166666666667,73.75,103342.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,4,0,,-1.0874999999999997,-4.628333333333333,76.87500000000001,103377.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,5,0,,-1.2758333333333336,-4.399166666666666,79.3,103400.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,6,0,,-0.8241666666666667,-4.211666666666667,77.81666666666668,103422.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,7,0,,-1.0875000000000001,-4.296666666666667,78.825,103467.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,8,0,,-0.665,-3.6875,79.98333333333333,103495.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,9,0,,0.05833333333333335,-3.1599999999999997,78.93333333333334,103497.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,10,0,,1.0758333333333332,-2.5825,76.55833333333334,103575.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,11,0,,2.1275,-2.499166666666667,71.44166666666668,103580.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,12,0,,3.5025,-1.8258333333333334,68.1,103559.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,13,0,,5.0600000000000005,-1.0808333333333333,64.475,103461.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,14,0,,5.33,-1.2766666666666666,62.35833333333333,103413.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,15,0,,5.211666666666667,-0.8816666666666667,64.73333333333333,103381.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,16,0,,5.065,-0.6983333333333334,66.27499999999999,103390.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,17,0,,4.999166666666667,-0.17833333333333332,69.15833333333335,103356.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,18,0,,5.021666666666667,0.48583333333333334,72.44166666666666,103307.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,19,0,,4.995833333333334,0.7358333333333333,73.89999999999999,103263.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,20,0,,4.985833333333333,0.7925000000000001,74.25833333333334,103234.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,21,0,,5.153333333333333,0.8766666666666669,73.84166666666667,103202.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,22,0,,5.236666666666666,1.2291666666666665,75.30833333333332,103095.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,2,23,0,,5.381666666666668,1.5658333333333332,76.36666666666667,103030.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,0,0,,5.279999999999999,1.7716666666666665,78.07499999999999,102885.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,1,0,,5.38,2.0533333333333332,79.09166666666667,102810.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,2,0,,5.488333333333333,2.2649999999999997,79.7,102763.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,3,0,,5.608333333333333,2.5449999999999995,80.62500000000001,102789.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,4,0,,5.754999999999999,2.7608333333333337,81.05,102750.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,5,0,,5.486666666666667,3.1425,84.83333333333333,102644.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,6,0,,5.550833333333333,3.438333333333334,86.24166666666667,102567.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,7,0,,5.890833333333333,3.3024999999999998,83.41666666666666,102485.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,8,0,,5.948333333333334,3.0750000000000006,81.75833333333334,102363.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,9,0,,5.900833333333332,3.1566666666666676,82.51666666666667,102323.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,10,0,,4.9225,3.3891666666666667,89.79166666666667,102257.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,11,0,,4.753333333333333,3.7874999999999996,93.425,102144.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,12,0,,4.921666666666667,4.099166666666666,94.39166666666667,101983.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,13,0,,5.206666666666667,4.450833333333334,94.83333333333331,101774.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,14,0,,5.445,4.720833333333333,95.06666666666666,101622.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,15,0,,5.695833333333333,5.014166666666667,95.34999999999998,101516.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,16,0,,5.834166666666667,5.169166666666667,95.45833333333333,101299.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,17,0,,5.965,5.335,95.68333333333335,101081.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,18,0,,6.103333333333334,5.525833333333332,96.05833333333334,100882.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,19,0,,6.456666666666667,5.933333333333333,96.425,100727.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,20,0,,6.625833333333333,6.118333333333333,96.52499999999999,100566.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,21,0,,6.821666666666666,6.278333333333333,96.2666666666667,100331.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,22,0,,6.921666666666666,6.278333333333333,95.60000000000001,83571.65000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,3,23,0,,7.080000000000001,6.411666666666668,95.47499999999998,998.9083333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,0,0,,7.302499999999999,6.563333333333335,94.99999999999999,996.9666666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,1,0,,7.339166666666667,6.5633333333333335,94.74999999999999,995.3833333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,2,0,,7.069166666666667,6.330000000000001,94.98333333333333,994.7583333333332,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,3,0,,6.733333333333334,6.072500000000001,95.50833333333334,994.9833333333335,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,4,0,,5.175000000000001,4.5249999999999995,95.54166666666669,995.1916666666666,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,5,0,,3.7925,3.016666666666666,94.65833333333332,995.1416666666668,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,6,0,,3.641666666666667,2.6625,93.29166666666667,995.475,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,7,0,,3.3466666666666662,2.214166666666667,92.2666666666667,996.0749999999999,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,8,0,,3.4658333333333338,2.2583333333333333,91.79166666666667,996.6416666666665,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,9,0,,4.137499999999998,2.724166666666667,90.48333333333335,997.1,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,10,0,,4.7924999999999995,3.4308333333333336,90.85833333333333,998.0250000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,11,0,,6.11,4.346666666666667,88.44166666666666,996.975,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,12,0,,7.038333333333331,4.7225,85.15833333333333,996.4083333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,13,0,,7.7558333333333325,5.0025,82.675,995.725,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,14,0,,8.454166666666666,5.274166666666666,80.33333333333333,996.0583333333334,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,15,0,,8.985833333333334,5.205000000000001,77.14166666666665,996.308333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,16,0,,8.8025,4.61,74.925,996.4416666666666,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,17,0,,8.399166666666666,4.295,75.31666666666668,996.8416666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,18,0,,7.55,4.190833333333334,79.275,997.1750000000001,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,19,0,,5.985833333333333,3.5666666666666664,84.44166666666668,997.8166666666666,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,20,0,,5.491666666666666,2.6616666666666666,81.94999999999999,997.9916666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,21,0,,3.2975,0.7349999999999999,83.34166666666665,34001.975,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,22,0,,1.9408333333333332,-0.035833333333333335,86.74166666666667,91801.65833333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,4,23,0,,1.9566666666666663,-2.9924999999999997,69.90833333333335,100147.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,0,0,,1.075,-4.77,64.99166666666669,100239.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,1,0,,0.32916666666666666,-5.410833333333334,65.325,100306.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,2,0,,-0.33499999999999996,-6.5825,62.68333333333333,100420.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,3,0,,-0.9383333333333335,-6.998333333333334,63.46666666666667,100550.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,4,0,,-1.4166666666666667,-7.126666666666668,65.08333333333333,100618.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,5,0,,-1.64,-7.651666666666666,63.51666666666668,100695.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,6,0,,-1.9166666666666667,-8.088333333333333,62.67499999999999,100843.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,7,0,,-2.53,-9.785833333333333,57.43333333333333,100968.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,8,0,,-2.8858333333333337,-10.115,57.42500000000001,101080.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,9,0,,-2.3175000000000003,-9.943333333333333,55.80833333333334,101188.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,10,0,,-1.4725,-9.799999999999999,53.041666666666664,101225.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,11,0,,-1.1325,-10.600000000000001,48.541666666666664,101200.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,12,0,,-0.1416666666666667,-10.515833333333333,45.44166666666667,101159.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,13,0,,0.10583333333333333,-10.344166666666666,45.24166666666667,101139.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,14,0,,0.6816666666666666,-10.1775,43.99166666666667,101115.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,15,0,,0.7525000000000001,-10.395833333333334,43.0,101180.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,16,0,,0.11000000000000003,-10.655833333333332,44.11666666666667,101264.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,17,0,,-0.5233333333333333,-10.773333333333333,45.775000000000006,101303.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,18,0,,-0.8691666666666668,-10.550833333333335,47.791666666666664,101339.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,19,0,,-0.9741666666666666,-10.142500000000002,49.75833333333333,101383.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,20,0,,-0.8441666666666667,-9.649166666666668,51.23333333333333,101417.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,21,0,,-1.059090909090909,-9.67090909090909,51.95454545454547,101471.81818181818,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,5,22,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
2017,1,5,23,0,,-1.2481818181818183,-9.467272727272727,53.54545454545455,101500.90909090909,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,0,0,,-1.3966666666666667,-9.305,54.824999999999996,101496.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,1,0,,-1.4216666666666669,-9.120833333333332,55.73333333333333,101500.83333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,2,0,,-1.3433333333333335,-8.975,56.041666666666664,101520.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,3,0,,-1.3283333333333331,-8.914166666666668,56.26666666666667,101616.66666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,4,0,,-1.7725,-8.165,61.67499999999999,101584.16666666667,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,5,0,,-2.5275000000000003,-6.891666666666666,71.94166666666666,101520.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,6,0,,-2.4924999999999997,-6.642499999999999,73.13333333333334,101542.5,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,7,0,,-2.6733333333333333,-6.060833333333332,77.53333333333333,101630.0,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
2017,1,6,8,0,,-2.995833333333333,-5.3308333333333335,83.95833333333333,101733.33333333333,9999,9999,9999,9999,9999,9999,999999,999999,999999,9999,999,999,99,99,9999,99999,9,999999999,,999,999,99,,1.5,
