68,56,50,48,46,44,41,39,38,37,36,35,34,33,32,31,26,24,17,16,14,13,11,10,9,8,7,6,5,4,3,2,1,E1,E14,E15,E17,E18,E19,E2,E23,E25,E33,E34,E38,E40,E52,E53,E55,E60,E62,N10,N4,N51,N52,N57,N9,NW10,NW13,NW14,NW12,NW15,NW21,NW22,NW35,NW61,NW86,W11,W16,W2,W31,W32,W33,W34,W35,W45,W5,W51,W51C,W53,W59,W61,W7,W70,W71,W79,W84,W85,W89,W91,W92,W98,WW15,76,W1,E51
36.247865,79.028115,25.330689,40.782092,175.892448,16.269976,23.563855,30.136628,34.293007,46.991598,38.465699,61.000034,23.397033,29.854575,175.957349,17.671257,49.005035,32.468802,4.69684,64.951087,93.205026,93.596842,15.919163,50.017362,36.693788,38.370982,40.587448,25.832369,13.337567,39.994201,31.437823,79.248681,63.968493,16.400247,58.747112,32.665685,46.362769,51.00313,30.01121,52.393664,16.698636,83.462245,5.318315,21.096778,25.302604,47.368282,69.406216,25.447919,91.23286,21.506304,132.092289,7.33365,63.449502,18.077194,39.425053,13.29273,3.498137,133.820265,20.007083,34.13851,29.755006,5.993087,36.978247,22.936149,186.588944,10.984632,160.109876,10.089721,10.906102,92.557271,25.793331,25.58258,12.377501,20.582673,37.020614,125.087368,8.794704,70.790367,8.035096,10.351507,17.276842,76.315955,97.992683,51.476745,57.242823,154.663827,85.85142,78.314616,4.656882,30.507788,13.045397,49.942061,9.809374,138.402768,48.881302,46.729374
36.247865,79.028115,25.330689,40.782092,175.892448,16.269976,23.563855,30.136628,34.293007,46.991598,38.465699,61.000034,23.397033,29.854575,175.957349,17.671257,49.005035,32.468802,4.69684,64.951087,93.205026,93.596842,15.919163,50.017362,36.693788,38.370982,40.587448,25.832369,13.337567,39.994201,31.437823,79.248681,63.968493,16.400247,58.747112,32.665685,46.362769,51.00313,30.01121,52.393664,16.698636,83.462245,5.318315,21.096778,25.302604,47.368282,69.406216,25.447919,91.23286,21.506304,132.092289,7.33365,63.449502,18.077194,39.425053,13.29273,3.498137,133.820265,20.007083,34.13851,29.755006,5.993087,36.978247,22.936149,186.588944,10.984632,160.109876,10.089721,10.906102,92.557271,25.793331,25.58258,12.377501,20.582673,37.020614,125.087368,8.794704,70.790367,8.035096,10.351507,17.276842,76.315955,97.992683,51.476745,57.242823,154.663827,85.85142,78.314616,4.656882,30.507788,13.045397,49.942061,9.809374,138.402768,48.881302,46.729374
135.593866,19.006762,37.996033,11.182187,37.275221,5.644686,17.504578,26.788114,26.765274,19.300121,23.413904,16.712338,15.04095,42.293982,153.523206,16.004157,93.857101,23.477441,6.374283,24.981187,64.679645,23.399211,19.270565,56.019445,50.577924,26.692857,53.840492,71.663991,54.017147,102.485141,87.624571,65.067338,52.640739,7.363376,45.802833,32.665685,24.189271,47.002884,48.017936,49.067082,61.450979,35.054143,2.49296,11.866938,22.772343,21.349085,44.702309,26.787284,95.577282,9.502786,126.088094,7.33365,21.372464,30.128657,40.093275,46.524554,3.997871,19.21182,25.008853,28.114067,16.835069,11.320275,20.654517,4.653711,50.827096,15.977647,149.102322,7.735453,12.88903,50.757213,10.384328,8.970515,9.868548,35.521709,30.516992,26.018172,20.971987,83.479206,18.078965,5.843593,8.970668,68.850264,110.991712,79.464102,63.898965,21.332942,85.85142,75.414075,7.317958,42.445619,21.407832,15.814986,8.81181,55.893426,79.013611,43.391562
135.593866,19.006762,37.996033,11.182187,37.275221,5.644686,17.504578,26.788114,26.765274,19.300121,23.413904,16.712338,15.04095,42.293982,153.523206,16.004157,93.857101,23.477441,6.374283,24.981187,64.679645,23.399211,19.270565,56.019445,50.577924,26.692857,53.840492,71.663991,54.017147,102.485141,87.624571,65.067338,52.640739,7.363376,45.802833,32.665685,24.189271,47.002884,48.017936,49.067082,61.450979,35.054143,2.49296,11.866938,22.772343,21.349085,44.702309,26.787284,95.577282,9.502786,126.088094,7.33365,21.372464,30.128657,40.093275,46.524554,3.997871,19.21182,25.008853,28.114067,16.835069,11.320275,20.654517,4.653711,50.827096,15.977647,149.102322,7.735453,12.88903,50.757213,10.384328,8.970515,9.868548,35.521709,30.516992,26.018172,20.971987,83.479206,18.078965,5.843593,8.970668,68.850264,110.991712,79.464102,63.898965,21.332942,85.85142,75.414075,7.317958,42.445619,21.407832,15.814986,8.81181,55.893426,79.013611,43.391562
33.562838,78.027759,25.330689,41.439868,152.595435,16.269976,23.563855,30.973756,25.928859,46.991598,43.482965,61.000034,21.725817,29.025282,206.929861,17.004417,48.174441,33.467842,4.025863,65.950334,94.863479,93.596842,15.919163,48.016667,37.685512,39.205134,41.415763,24.999067,12.670689,39.160989,32.106713,80.082878,63.302155,16.734946,58.747112,32.665685,48.378541,52.003191,31.011583,49.898727,16.698636,87.635357,5.318315,21.096778,25.302604,42.031011,70.582593,25.447919,95.577282,22.506597,142.59963,7.33365,54.099049,19.081483,39.425053,12.461934,3.331559,129.845406,19.506906,35.644621,11.353884,5.993087,52.635703,21.440313,168.53195,14.479743,134.092021,9.417073,16.193909,91.562031,25.793331,25.58258,11.206656,16.930908,40.022285,126.088066,8.794704,79.472204,10.713461,10.351507,17.276842,77.145476,74.9944,55.474939,85.19862,154.663827,85.85142,78.314616,13.305378,30.507788,15.386879,51.606797,10.474416,122.433218,48.881302,47.396937
33.562838,78.027759,25.330689,41.439868,152.595435,16.269976,23.563855,30.973756,25.928859,46.991598,43.482965,61.000034,21.725817,29.025282,206.929861,17.004417,48.174441,33.467842,4.025863,65.950334,94.863479,93.596842,15.919163,48.016667,37.685512,39.205134,41.415763,24.999067,12.670689,39.160989,32.106713,80.082878,63.302155,16.734946,58.747112,32.665685,48.378541,52.003191,31.011583,49.898727,16.698636,87.635357,5.318315,21.096778,25.302604,42.031011,70.582593,25.447919,95.577282,22.506597,142.59963,7.33365,54.099049,19.081483,39.425053,12.461934,3.331559,129.845406,19.506906,35.644621,11.353884,5.993087,52.635703,21.440313,168.53195,14.479743,134.092021,9.417073,16.193909,91.562031,25.793331,25.58258,11.206656,16.930908,40.022285,126.088066,8.794704,79.472204,10.713461,10.351507,17.276842,77.145476,74.9944,55.474939,85.19862,154.663827,85.85142,78.314616,13.305378,30.507788,15.386879,51.606797,10.474416,122.433218,48.881302,47.396937
138.278893,18.006406,38.66263,11.839962,97.847455,5.312645,17.504578,26.788114,23.419614,19.300121,25.086326,13.369871,15.04095,40.635394,183.156365,16.004157,94.687695,23.976961,6.374283,24.981187,65.508871,25.906269,20.108416,50.017362,49.5862,27.527009,52.183861,71.663991,54.017147,102.485141,86.955682,65.901535,50.641724,7.698075,43.811405,32.665685,25.197157,29.00178,66.024662,48.235436,61.450979,49.242724,2.49296,11.866938,22.772343,26.019197,42.349556,26.787284,95.577282,9.002639,171.119556,7.33365,24.044022,25.609358,40.093275,46.524554,3.997871,7.949719,26.009208,29.620178,22.707768,11.320275,2.331962,0.664816,79.584532,13.48114,131.089961,8.744425,9.58415,45.781016,9.379393,8.970515,8.53044,36.185666,32.518107,26.018172,20.971987,85.482707,17.409374,5.509673,8.970668,68.020742,72.994549,79.963876,47.25861,21.332942,85.85142,75.414075,12.640109,43.108832,20.404339,14.982618,12.469543,59.885813,75.665576,42.056437
138.278893,18.006406,38.66263,11.839962,97.847455,5.312645,17.504578,26.788114,23.419614,19.300121,25.086326,13.369871,15.04095,40.635394,183.156365,16.004157,94.687695,23.976961,6.374283,24.981187,65.508871,25.906269,20.108416,50.017362,49.5862,27.527009,52.183861,71.663991,54.017147,102.485141,86.955682,65.901535,50.641724,7.698075,43.811405,32.665685,25.197157,29.00178,66.024662,48.235436,61.450979,49.242724,2.49296,11.866938,22.772343,26.019197,42.349556,26.787284,95.577282,9.002639,171.119556,7.33365,24.044022,25.609358,40.093275,46.524554,3.997871,7.949719,26.009208,29.620178,22.707768,11.320275,2.331962,0.664816,79.584532,13.48114,131.089961,8.744425,9.58415,45.781016,9.379393,8.970515,8.53044,36.185666,32.518107,26.018172,20.971987,85.482707,17.409374,5.509673,8.970668,68.020742,72.994549,79.963876,47.25861,21.332942,85.85142,75.414075,12.640109,43.108832,20.404339,14.982618,12.469543,59.885813,75.665576,42.056437
